id,location_lat,location_long,datecollected,foot_traffic,realestate_bracket
361561,43.24044,-80.538678,2020-10-01,5578,642454
29358,42.550438,-79.706379,2020-10-31,7209,118875
505915,42.30092,-79.659085,2020-01-31,7588,329968
522779,42.30092,-79.659085,2022-04-25,4790,877317
436571,43.755717,-81.353865,2021-11-25,5997,127608
1811,43.352169,-80.23056,2020-07-16,7640,823184
548970,42.969899,-79.359725,2020-10-05,5742,671240
229820,43.352169,-80.23056,2020-10-29,8903,577363
792780,42.30092,-79.659085,2022-07-08,5309,808235
824677,43.606297,-79.997105,2020-12-16,6659,353786
314832,42.939283,-79.498154,2021-08-26,8120,418897
261402,42.936503,-79.765705,2022-04-17,6454,746792
144120,43.606297,-79.997105,2022-04-24,7154,162143
76664,43.582744,-80.71969,2022-07-19,5115,423996
217568,42.08665,-81.000876,2021-08-28,7481,635548
958320,43.903584,-79.778909,2021-08-16,8925,393050
389716,42.868551,-81.819438,2022-04-21,994,494347
617108,42.959716,-79.102158,2020-03-30,7136,852469
307365,42.719299,-81.811015,2020-04-01,2594,119360
348828,43.166458,-79.373991,2020-08-20,733,188759
837152,42.92488,-81.201384,2021-10-16,5399,326065
34932,43.424948,-80.718568,2021-07-05,8251,850560
322159,42.816136,-81.618908,2021-04-22,9210,606855
69816,42.074769,-80.3317,2022-09-17,7227,857836
193999,43.582744,-80.71969,2020-02-23,8093,130682
190973,42.969899,-79.359725,2020-05-04,9448,525774
497426,43.582744,-80.71969,2020-05-15,8625,125205
320276,43.299186,-79.088322,2022-03-12,3115,971990
449067,43.582744,-80.71969,2020-04-16,9464,107872
209857,42.7965,-79.184964,2022-05-20,4755,516609
892684,42.922154,-80.401099,2022-08-26,9654,644008
118222,42.7965,-79.184964,2021-09-23,1655,591515
904812,43.299186,-79.088322,2020-04-01,6076,125023
701392,42.780416,-79.083087,2021-06-28,2589,305815
1111,42.378597,-80.848284,2022-07-07,9385,392103
589089,42.634322,-79.433891,2021-01-17,3063,376175
810396,43.755717,-81.353865,2020-02-25,4322,774337
524519,42.922154,-80.401099,2022-02-05,9751,679204
279070,42.719299,-81.811015,2021-12-26,3801,584229
23694,42.52622,-80.733885,2022-07-14,5969,185616
421965,42.572854,-81.183293,2021-05-30,4709,456448
694194,43.082667,-79.441943,2021-02-19,9129,545110
718477,42.922154,-80.401099,2022-08-06,7712,414317
870571,43.871255,-81.244294,2021-06-14,8984,621202
145590,43.24044,-80.538678,2022-07-25,279,353713
928648,43.858905,-81.773884,2021-06-08,6207,349906
597480,42.572854,-81.183293,2020-07-31,108,268201
677219,42.868551,-81.819438,2021-09-23,4803,665382
52029,43.234456,-80.914763,2021-05-11,3302,244568
521978,42.684534,-81.702607,2022-08-01,4719,527543
167871,43.352169,-80.23056,2021-11-01,1153,815574
380306,43.313066,-80.308129,2022-07-03,4742,833431
857852,43.606297,-79.997105,2021-07-15,503,650862
430660,42.652407,-81.90207,2022-05-03,5420,345142
712294,42.92488,-81.201384,2022-04-20,6619,988354
106860,43.24044,-80.538678,2020-10-25,3532,573053
401599,42.490757,-81.88675,2021-12-16,3549,255171
860708,43.589186,-80.147774,2022-07-03,857,729880
105641,43.234456,-80.914763,2022-03-28,9698,753678
422054,43.606297,-79.997105,2020-07-30,738,855855
382375,43.201659,-79.956997,2021-11-16,1551,365650
705480,42.816136,-81.618908,2022-07-27,9079,562055
220534,42.52622,-80.733885,2021-07-16,3017,101932
490491,43.234456,-80.914763,2022-09-10,6290,610937
616984,43.606297,-79.997105,2021-06-24,8529,153560
101969,42.681621,-79.577835,2020-01-29,7445,970385
707473,42.696686,-81.761628,2020-03-19,2328,645057
881087,43.755717,-81.353865,2020-01-07,6694,821032
335823,42.378597,-80.848284,2022-04-29,7358,787858
43629,42.378597,-80.848284,2022-05-18,60,954213
627608,42.681621,-79.577835,2021-05-02,2046,815300
671633,42.964411,-79.739364,2020-12-01,4833,488862
573582,43.589186,-80.147774,2022-06-13,8095,706842
754286,42.572854,-81.183293,2021-01-03,7906,594321
604930,43.71033,-80.210179,2021-10-23,7422,562712
597998,42.868551,-81.819438,2022-06-19,5256,376935
933547,42.939283,-79.498154,2020-11-30,6262,302763
23397,42.572854,-81.183293,2022-02-17,4879,331672
636785,42.762376,-80.968839,2021-12-17,4269,590933
992201,42.868551,-81.819438,2022-03-05,6723,249951
198167,43.801198,-79.230558,2021-06-02,7221,129523
783427,42.762376,-80.968839,2020-02-03,1757,797395
488161,42.959716,-79.102158,2021-05-28,4176,204892
175502,42.08665,-81.000876,2022-05-28,9793,394138
459487,42.30092,-79.659085,2020-10-04,6191,532667
453862,43.082667,-79.441943,2021-11-10,7517,484012
242256,43.589186,-80.147774,2020-02-09,7572,341650
336997,42.696686,-81.761628,2022-09-01,7696,743989
874897,43.755717,-81.353865,2020-12-11,1582,508549
213983,42.922154,-80.401099,2022-01-11,5132,304841
221606,43.313066,-80.308129,2021-06-04,2619,583979
24192,43.24044,-80.538678,2021-06-23,1977,346212
676902,43.201659,-79.956997,2020-02-28,5155,706989
802435,42.378597,-80.848284,2022-02-06,2426,265580
235595,42.7965,-79.184964,2022-03-02,917,418157
856740,42.178051,-81.253546,2022-06-25,1829,971138
771400,43.201659,-79.956997,2020-02-24,4321,814616
314008,42.964411,-79.739364,2022-07-12,3829,183367
514851,43.801198,-79.230558,2020-07-08,7114,980613
364405,43.589186,-80.147774,2020-10-26,217,529479
473328,42.572854,-81.183293,2020-09-27,4064,247738
907808,42.92488,-81.201384,2020-01-05,7553,561900
70312,42.780416,-79.083087,2021-10-06,9831,593793
434894,43.24044,-80.538678,2020-08-13,803,581022
206921,42.572854,-81.183293,2020-10-14,4652,421419
817539,42.92488,-81.201384,2020-06-16,6288,733011
502349,42.634322,-79.433891,2021-04-10,7771,309668
411875,43.201659,-79.956997,2020-11-23,5238,800980
683182,43.352169,-80.23056,2021-07-04,7174,884414
47291,43.234456,-80.914763,2021-03-05,7437,847387
463134,42.792292,-79.068859,2021-02-24,9255,164894
9319,43.082667,-79.441943,2021-05-01,1016,146196
25894,43.201659,-79.956997,2022-09-26,8297,637624
540671,42.378597,-80.848284,2020-03-11,4229,857629
844402,42.378597,-80.848284,2020-07-21,6417,931869
496272,42.30092,-79.659085,2022-05-08,6863,211788
977303,42.634322,-79.433891,2021-01-27,2729,900500
335890,43.424948,-80.718568,2022-09-24,3534,996091
579855,42.550438,-79.706379,2020-06-16,3478,287815
541227,43.606297,-79.997105,2020-07-06,245,185923
655887,42.681621,-79.577835,2022-05-02,6062,631020
966860,42.88503,-80.725574,2020-03-23,8093,674214
981467,42.696686,-81.761628,2021-04-09,9671,632849
780161,43.858905,-81.773884,2020-05-05,2969,474946
799379,43.606297,-79.997105,2021-04-26,4898,319658
754242,42.634322,-79.433891,2021-08-02,2567,147560
184209,42.922154,-80.401099,2021-03-24,5124,977561
410263,42.719299,-81.811015,2021-12-22,2547,710759
402259,42.762376,-80.968839,2021-06-04,9959,289716
684802,42.780416,-79.083087,2022-06-14,9349,672059
886865,42.7965,-79.184964,2021-02-11,3140,886206
906849,43.871255,-81.244294,2021-03-24,7405,186617
408642,43.24044,-80.538678,2021-07-23,9996,946697
563270,42.178051,-81.253546,2020-08-14,2049,903523
611765,42.652407,-81.90207,2022-04-04,890,997106
835059,43.589186,-80.147774,2020-10-16,1051,308470
5135,43.606297,-79.997105,2021-12-28,188,213881
494670,42.969899,-79.359725,2022-02-11,8681,437215
504371,43.201659,-79.956997,2022-09-27,6622,453489
799446,42.525659,-79.881516,2021-02-06,3338,283381
431599,42.178051,-81.253546,2022-03-18,587,246247
509749,42.572854,-81.183293,2022-09-15,4378,184053
469430,42.922154,-80.401099,2021-12-21,7874,343475
520827,42.30092,-79.659085,2020-12-22,7516,844028
721190,42.660316,-81.559373,2020-11-16,9224,598600
217073,43.871255,-81.244294,2020-10-07,5721,626161
874526,42.660316,-81.559373,2021-09-13,1298,761875
711901,42.681621,-79.577835,2021-04-05,2378,202498
510813,42.378597,-80.848284,2021-04-01,2500,111189
816279,43.342934,-81.936887,2022-06-25,8709,167930
748867,42.550438,-79.706379,2022-08-10,6955,828100
501067,42.634322,-79.433891,2022-09-02,97,991644
505148,42.969899,-79.359725,2020-10-12,6816,595221
18825,42.88503,-80.725574,2020-10-09,3920,724444
879385,42.969899,-79.359725,2020-12-01,9515,729115
291630,43.71033,-80.210179,2022-08-31,8364,110696
897756,43.589186,-80.147774,2020-05-01,4368,709850
767166,42.939283,-79.498154,2021-07-05,5456,503719
989683,42.816136,-81.618908,2020-01-01,7359,412538
205031,42.816136,-81.618908,2022-08-23,4606,779599
527345,43.299186,-79.088322,2022-08-19,1919,962435
480630,42.780416,-79.083087,2022-01-22,623,457546
630816,43.352169,-80.23056,2021-01-09,8920,312471
504434,42.681621,-79.577835,2021-01-20,8647,265386
96865,42.922154,-80.401099,2020-02-18,1732,152655
418277,43.801198,-79.230558,2021-02-06,8336,299470
213737,43.424948,-80.718568,2020-03-20,9403,647426
248787,42.684534,-81.702607,2020-07-04,5344,844277
973269,42.7965,-79.184964,2021-01-25,3971,495534
693416,43.582744,-80.71969,2021-11-04,7985,816310
721547,43.871255,-81.244294,2021-09-20,9061,246104
834403,43.71033,-80.210179,2020-05-24,9617,798891
143231,42.959716,-79.102158,2022-08-11,2164,807280
880351,42.696686,-81.761628,2021-12-04,6544,285397
621760,43.24044,-80.538678,2020-07-24,9837,551872
941257,43.166458,-79.373991,2022-04-26,6258,265811
655057,43.755717,-81.353865,2022-06-16,3874,467220
419239,42.719299,-81.811015,2021-01-02,8459,610904
292397,43.234456,-80.914763,2020-11-02,4592,634735
368462,42.88503,-80.725574,2020-03-08,1050,549501
477206,43.082667,-79.441943,2020-12-28,5975,463157
110118,42.922154,-80.401099,2021-02-09,920,254850
445429,43.24044,-80.538678,2021-02-15,3175,898759
94448,42.634322,-79.433891,2020-07-12,528,491355
481683,43.858905,-81.773884,2021-05-05,1013,576787
309814,42.30092,-79.659085,2021-07-24,5480,326996
8763,43.71033,-80.210179,2020-06-02,5183,632030
920555,42.88503,-80.725574,2022-08-14,8763,437473
870418,43.352169,-80.23056,2022-02-04,8066,159482
45647,43.71033,-80.210179,2022-09-20,5946,757456
520544,42.792292,-79.068859,2021-04-10,5326,312771
903505,43.082667,-79.441943,2022-02-27,2555,327576
221814,42.762376,-80.968839,2021-04-20,8587,347909
349874,42.969899,-79.359725,2020-10-03,2039,477460
476111,43.871255,-81.244294,2022-07-18,8603,826141
698865,42.52622,-80.733885,2020-03-12,7702,451313
944769,43.342934,-81.936887,2021-08-05,6594,171974
168613,43.352169,-80.23056,2022-01-21,3500,500478
97622,43.352169,-80.23056,2021-12-24,654,380067
713704,43.903584,-79.778909,2022-05-20,3472,800834
743998,42.792292,-79.068859,2022-04-25,7529,426380
64017,43.201659,-79.956997,2022-04-13,4224,837637
308397,42.939283,-79.498154,2021-04-03,2889,996750
313914,42.652407,-81.90207,2020-02-22,4912,942865
353917,43.589186,-80.147774,2022-09-25,8415,874130
252269,42.7965,-79.184964,2021-01-21,7144,524402
945325,43.342934,-81.936887,2022-01-31,829,778713
788914,42.074769,-80.3317,2021-04-30,2374,602683
37634,42.52622,-80.733885,2020-12-10,100,374863
752112,42.939283,-79.498154,2022-01-25,9875,386055
428055,43.858905,-81.773884,2020-03-01,31,373863
328966,42.922154,-80.401099,2021-12-14,7429,177742
377288,42.490757,-81.88675,2021-02-25,603,231412
259722,43.858905,-81.773884,2022-08-15,292,131145
536488,43.299186,-79.088322,2022-08-09,8520,478842
274905,42.52622,-80.733885,2021-04-30,1709,117434
217432,43.71033,-80.210179,2022-05-26,4898,455511
767024,43.313066,-80.308129,2022-07-13,5865,152006
4291,42.7965,-79.184964,2020-07-21,531,776931
876895,43.589186,-80.147774,2022-02-17,6343,317187
913415,42.550438,-79.706379,2022-06-14,1546,743898
329408,42.792292,-79.068859,2020-08-28,7301,968571
823335,43.24044,-80.538678,2020-08-31,7644,341848
586318,43.582744,-80.71969,2020-07-14,7706,420877
124161,42.550438,-79.706379,2020-11-23,1147,689120
348356,43.871255,-81.244294,2021-06-29,5064,314093
642519,42.660316,-81.559373,2022-02-02,8423,731882
235715,42.652407,-81.90207,2020-11-04,6435,755902
161047,43.299186,-79.088322,2022-07-27,6859,674807
233510,43.755717,-81.353865,2020-06-02,6201,887373
732623,43.299186,-79.088322,2020-10-21,3962,931530
946510,42.816136,-81.618908,2021-11-02,3299,817803
593521,42.681621,-79.577835,2022-05-20,6413,802731
994573,42.074769,-80.3317,2022-05-12,4640,528476
233848,43.234456,-80.914763,2022-01-19,9170,756674
738574,43.755717,-81.353865,2021-07-15,3410,270323
262846,42.525659,-79.881516,2022-03-02,2244,433266
507960,43.858905,-81.773884,2020-11-11,3564,656028
110592,43.166458,-79.373991,2021-04-07,6943,848480
313465,42.762376,-80.968839,2021-05-26,1246,134032
187193,43.871255,-81.244294,2020-10-18,2176,286541
423456,42.178051,-81.253546,2020-06-25,8116,724973
337793,43.582744,-80.71969,2020-10-17,5334,760516
752563,42.681621,-79.577835,2021-02-07,8160,865879
154948,42.660316,-81.559373,2020-08-16,1838,702055
252421,43.71033,-80.210179,2020-02-04,1681,576283
550750,42.939283,-79.498154,2022-09-19,6773,607153
120371,42.572854,-81.183293,2021-04-29,5843,788784
171085,42.88503,-80.725574,2022-01-28,5980,727078
937879,42.178051,-81.253546,2020-10-01,5784,141114
9728,42.868551,-81.819438,2020-03-06,561,170949
137939,42.572854,-81.183293,2021-04-05,8933,295305
284255,42.92488,-81.201384,2021-06-16,2297,999242
228072,42.178051,-81.253546,2021-01-20,7448,383652
661882,42.52622,-80.733885,2020-01-03,1838,410864
549896,42.936503,-79.765705,2021-09-29,1006,822388
504264,43.755717,-81.353865,2021-02-24,7390,104160
304800,42.88503,-80.725574,2021-05-27,3472,233608
166986,43.858905,-81.773884,2022-09-01,7389,722362
42838,43.871255,-81.244294,2020-10-22,5593,818278
910089,43.589186,-80.147774,2022-06-27,5812,710004
499315,42.780416,-79.083087,2020-11-17,1554,293515
106932,43.589186,-80.147774,2020-06-06,830,184140
192412,43.903584,-79.778909,2020-12-29,5845,126088
486747,42.719299,-81.811015,2020-02-26,3640,219807
726938,43.871255,-81.244294,2020-11-18,3380,501186
559157,42.964411,-79.739364,2020-02-10,3805,144215
320802,43.201659,-79.956997,2020-11-24,3851,632588
782190,42.969899,-79.359725,2021-09-22,3470,674377
583163,42.490757,-81.88675,2021-02-17,8210,351105
477392,43.903584,-79.778909,2021-10-24,5094,743396
895318,42.490757,-81.88675,2020-06-01,4645,311091
9247,43.589186,-80.147774,2021-04-19,7433,609237
705318,42.939283,-79.498154,2022-02-24,7198,206479
95575,42.780416,-79.083087,2022-09-06,6649,872410
65941,43.201659,-79.956997,2020-11-21,1463,825519
384094,42.652407,-81.90207,2021-10-12,6541,552849
879732,42.964411,-79.739364,2020-05-12,5533,253022
189835,42.922154,-80.401099,2021-01-17,1225,791874
569857,42.780416,-79.083087,2022-04-29,3330,982734
456581,43.342934,-81.936887,2022-05-17,161,109937
328694,42.816136,-81.618908,2021-08-05,7010,456712
765926,42.939283,-79.498154,2020-09-21,9023,437708
626790,43.589186,-80.147774,2022-07-19,1442,573514
479960,43.582744,-80.71969,2022-03-31,9515,753393
737282,42.074769,-80.3317,2021-07-12,7981,209453
815168,42.696686,-81.761628,2021-09-29,9157,160299
14270,42.572854,-81.183293,2021-08-02,5385,581733
329261,43.582744,-80.71969,2021-11-21,5586,361444
993237,43.589186,-80.147774,2021-12-03,1586,260104
29937,43.24044,-80.538678,2022-04-06,7823,600531
148336,43.166458,-79.373991,2022-07-29,1814,625304
282535,42.696686,-81.761628,2022-09-05,4759,644659
919235,42.660316,-81.559373,2022-07-16,4897,107867
812984,43.606297,-79.997105,2022-09-24,709,687198
863168,42.684534,-81.702607,2022-02-28,946,848652
293083,42.88503,-80.725574,2021-06-23,2402,947338
233010,42.792292,-79.068859,2020-08-06,2096,537364
656576,42.684534,-81.702607,2022-09-15,9161,916772
403635,42.922154,-80.401099,2022-08-27,304,774726
579337,42.378597,-80.848284,2021-12-07,8306,965710
603417,43.342934,-81.936887,2021-10-01,6072,411407
694276,42.30092,-79.659085,2022-01-08,6661,387826
612568,42.08665,-81.000876,2020-04-24,9991,325884
974421,42.922154,-80.401099,2020-09-15,9435,226911
193435,43.606297,-79.997105,2022-03-07,7314,616697
756944,42.939283,-79.498154,2021-12-23,8695,989490
66880,42.88503,-80.725574,2020-03-15,5539,662305
207656,42.684534,-81.702607,2022-08-27,5266,142953
291812,43.24044,-80.538678,2020-06-23,2884,205557
145645,42.684534,-81.702607,2021-10-01,4644,302231
173260,42.08665,-81.000876,2022-06-24,3148,454130
446859,43.606297,-79.997105,2021-08-31,9998,438252
652402,42.681621,-79.577835,2020-10-13,5806,170985
584694,42.936503,-79.765705,2021-03-30,2771,613339
144292,42.92488,-81.201384,2020-06-27,1869,215747
119726,42.684534,-81.702607,2020-03-20,8339,877008
826964,42.780416,-79.083087,2021-03-06,9380,523996
902827,43.082667,-79.441943,2022-03-30,8996,311016
975843,43.801198,-79.230558,2020-08-02,3035,529418
763270,43.299186,-79.088322,2020-07-07,7599,901258
86189,43.342934,-81.936887,2021-03-19,8969,214192
876366,42.964411,-79.739364,2020-03-28,7895,483709
966235,42.88503,-80.725574,2020-12-26,5533,543964
857491,43.858905,-81.773884,2022-03-18,7351,198143
737478,42.936503,-79.765705,2021-06-27,6747,367309
194254,42.652407,-81.90207,2021-05-06,9689,233636
244046,43.71033,-80.210179,2021-08-11,5605,972607
403707,43.352169,-80.23056,2022-03-16,3817,673717
141586,42.939283,-79.498154,2022-04-01,9581,333074
254934,43.342934,-81.936887,2022-07-30,9416,988000
654467,42.816136,-81.618908,2020-02-14,9544,200826
159416,42.969899,-79.359725,2022-09-17,2491,290208
693756,42.88503,-80.725574,2021-02-15,2040,955075
699773,42.08665,-81.000876,2020-03-21,1578,843002
292679,42.652407,-81.90207,2020-02-17,6208,173541
280430,42.572854,-81.183293,2022-09-10,9362,719005
355314,43.858905,-81.773884,2022-04-17,7532,439163
525177,42.634322,-79.433891,2020-09-03,4412,497052
514180,42.178051,-81.253546,2020-12-18,1407,142291
803261,42.88503,-80.725574,2020-04-14,408,380407
727642,43.858905,-81.773884,2022-01-12,2324,517800
415155,42.816136,-81.618908,2020-10-16,801,606543
468966,43.71033,-80.210179,2021-12-09,813,795253
138745,42.52622,-80.733885,2020-01-30,5361,898441
339390,42.719299,-81.811015,2020-08-19,2867,278631
241902,42.634322,-79.433891,2021-07-03,3656,335335
875943,43.201659,-79.956997,2021-05-16,2209,523038
218445,42.936503,-79.765705,2022-04-08,1537,412488
830147,42.378597,-80.848284,2020-09-11,8674,948533
480667,42.7965,-79.184964,2021-04-17,1687,566885
347730,42.696686,-81.761628,2020-11-19,6629,574606
351801,42.178051,-81.253546,2022-01-21,9102,911714
205179,42.634322,-79.433891,2020-08-03,8336,451403
789313,43.082667,-79.441943,2021-06-23,6767,551018
814345,42.92488,-81.201384,2022-02-21,9548,702317
120426,42.964411,-79.739364,2022-05-20,7552,796588
318490,42.572854,-81.183293,2022-07-01,8995,855899
476011,42.074769,-80.3317,2022-02-07,2009,458177
58782,43.755717,-81.353865,2021-08-25,8397,293440
280591,43.166458,-79.373991,2021-08-06,2202,852226
760233,43.606297,-79.997105,2020-04-30,5065,929183
358625,43.589186,-80.147774,2020-09-30,9909,836842
925189,43.755717,-81.353865,2020-04-09,220,540915
703798,43.352169,-80.23056,2021-05-23,2187,485969
401027,43.352169,-80.23056,2020-04-20,8712,745654
381965,42.178051,-81.253546,2020-09-11,9544,339020
419068,42.92488,-81.201384,2021-07-12,3027,862467
30499,42.792292,-79.068859,2020-06-25,1049,230234
628338,42.868551,-81.819438,2022-04-11,2733,448525
258209,42.378597,-80.848284,2022-05-15,8306,709677
975858,42.525659,-79.881516,2021-09-29,870,906729
940516,42.178051,-81.253546,2021-02-08,78,484835
656617,42.681621,-79.577835,2020-01-08,4003,483909
110522,43.589186,-80.147774,2021-11-30,3354,412443
948269,42.816136,-81.618908,2022-08-12,9267,440016
949233,42.684534,-81.702607,2021-09-24,4881,331320
403710,42.652407,-81.90207,2021-03-29,868,234481
374509,42.634322,-79.433891,2020-09-17,2382,959327
457033,42.719299,-81.811015,2022-09-23,9965,394390
137744,42.936503,-79.765705,2021-08-17,3070,261112
338860,42.30092,-79.659085,2021-03-08,7835,432318
970023,42.696686,-81.761628,2022-04-05,1648,609085
679404,43.801198,-79.230558,2021-11-08,1405,341382
951667,42.696686,-81.761628,2022-06-05,201,474082
747054,43.871255,-81.244294,2020-05-27,2208,704625
280022,43.755717,-81.353865,2021-10-16,5029,913781
925426,43.166458,-79.373991,2020-11-09,7067,907769
642888,42.964411,-79.739364,2020-01-12,1623,432054
575598,43.903584,-79.778909,2020-08-22,2661,377369
833732,42.964411,-79.739364,2020-02-29,8487,699863
868717,43.801198,-79.230558,2020-09-04,368,492216
911186,42.92488,-81.201384,2020-12-19,7763,417159
977100,43.201659,-79.956997,2020-05-17,2847,150464
711702,42.816136,-81.618908,2020-01-11,1704,520253
832637,42.719299,-81.811015,2020-03-13,6503,848902
607100,43.589186,-80.147774,2021-07-24,8268,260800
184815,42.074769,-80.3317,2022-01-04,2833,550711
141418,42.939283,-79.498154,2021-04-28,5093,722832
730159,43.582744,-80.71969,2021-05-03,6467,724805
663382,42.074769,-80.3317,2022-05-22,3484,182023
522464,43.299186,-79.088322,2021-01-29,1338,169398
669743,42.634322,-79.433891,2020-08-30,287,904705
649417,42.572854,-81.183293,2022-09-16,4701,814999
186258,43.71033,-80.210179,2022-06-05,8373,433569
733144,42.550438,-79.706379,2022-08-23,5926,693580
513014,43.589186,-80.147774,2022-09-08,279,136564
611911,42.660316,-81.559373,2021-01-17,8491,896098
917070,42.681621,-79.577835,2022-08-27,7773,434099
530395,42.964411,-79.739364,2021-03-27,5060,908211
622766,42.08665,-81.000876,2021-11-10,4311,914814
427509,43.871255,-81.244294,2021-05-04,543,198305
28037,43.903584,-79.778909,2020-05-28,9890,399414
6151,42.525659,-79.881516,2020-09-06,129,586872
137360,43.299186,-79.088322,2020-07-26,6410,575809
351705,42.780416,-79.083087,2020-07-31,9171,885080
905633,43.606297,-79.997105,2020-07-10,1171,488463
356541,42.719299,-81.811015,2022-09-07,5389,936813
906525,42.939283,-79.498154,2022-05-20,5969,305182
91821,42.550438,-79.706379,2021-09-27,3025,321385
136098,42.780416,-79.083087,2022-02-20,5883,988887
624060,43.342934,-81.936887,2022-09-23,129,867706
718250,42.634322,-79.433891,2020-11-05,9361,324854
938011,43.801198,-79.230558,2020-12-12,7613,864122
441431,42.92488,-81.201384,2021-06-01,5623,398609
25914,42.868551,-81.819438,2020-09-15,9927,345186
3033,42.936503,-79.765705,2020-03-15,2815,238709
903634,42.681621,-79.577835,2022-05-09,9580,972362
555264,42.780416,-79.083087,2022-06-16,3424,795888
499350,42.780416,-79.083087,2021-07-01,3431,895279
205683,43.71033,-80.210179,2022-05-09,1033,418902
928198,43.589186,-80.147774,2020-04-28,6196,559191
465673,42.780416,-79.083087,2020-06-18,2126,134827
174664,43.342934,-81.936887,2020-10-19,1086,568614
2930,42.08665,-81.000876,2020-02-24,1692,307272
617782,42.550438,-79.706379,2020-08-22,9005,961951
595389,43.755717,-81.353865,2020-10-21,3802,153816
58904,42.939283,-79.498154,2022-09-22,8142,437225
699104,43.082667,-79.441943,2021-04-26,2507,950423
422025,42.550438,-79.706379,2022-05-15,5425,394344
109093,42.30092,-79.659085,2021-12-12,3869,691624
848844,42.52622,-80.733885,2020-03-19,7705,485148
848858,43.352169,-80.23056,2020-05-25,6749,376133
949843,43.71033,-80.210179,2022-07-26,9422,405384
301848,43.424948,-80.718568,2020-03-06,8503,409033
354294,42.719299,-81.811015,2020-06-03,330,995883
106409,43.166458,-79.373991,2020-08-18,1000,417023
881756,42.490757,-81.88675,2022-08-25,3896,853055
131347,42.30092,-79.659085,2020-09-20,5004,331317
288925,42.684534,-81.702607,2021-01-20,544,393402
66857,43.858905,-81.773884,2020-06-14,1337,855204
272613,42.88503,-80.725574,2022-01-03,3833,828068
180982,42.178051,-81.253546,2020-06-09,3698,477607
69832,43.858905,-81.773884,2021-05-22,3382,733490
219782,42.959716,-79.102158,2022-06-18,3699,398106
292406,43.903584,-79.778909,2021-11-16,1396,749087
394337,43.424948,-80.718568,2021-06-19,6585,434577
229693,43.313066,-80.308129,2021-04-26,2215,506437
171484,42.792292,-79.068859,2021-12-08,9939,298479
375384,42.378597,-80.848284,2022-02-11,5340,834348
520646,42.88503,-80.725574,2020-07-02,3946,514067
771488,42.178051,-81.253546,2020-11-06,1747,810748
28641,42.652407,-81.90207,2021-01-05,5498,441270
438781,43.424948,-80.718568,2022-03-10,3299,127779
133321,42.780416,-79.083087,2022-04-22,1297,921540
994174,42.30092,-79.659085,2021-10-16,3755,734753
909192,42.652407,-81.90207,2020-03-28,7988,610393
134550,43.801198,-79.230558,2022-05-01,653,569886
856120,42.792292,-79.068859,2020-04-10,2049,316209
957450,42.868551,-81.819438,2021-09-17,6935,708817
735390,42.550438,-79.706379,2022-02-10,3175,802083
269315,43.755717,-81.353865,2021-11-08,5355,123078
74293,42.719299,-81.811015,2021-02-18,539,662172
433423,42.525659,-79.881516,2020-09-27,501,779535
58319,43.24044,-80.538678,2021-09-13,7669,983913
866797,43.201659,-79.956997,2022-05-12,4010,962842
49190,43.299186,-79.088322,2021-08-10,2149,908697
864147,43.755717,-81.353865,2021-03-20,6020,773452
64138,43.234456,-80.914763,2021-05-05,2860,749864
223007,42.684534,-81.702607,2021-04-26,1307,172812
970269,42.780416,-79.083087,2020-04-11,7997,683044
148046,42.719299,-81.811015,2021-05-05,6898,283872
84564,42.936503,-79.765705,2020-07-25,5961,855167
611147,43.299186,-79.088322,2022-01-01,4670,466947
777070,43.871255,-81.244294,2020-04-11,6735,953574
276115,42.964411,-79.739364,2021-03-20,1027,515634
951474,43.71033,-80.210179,2020-02-07,657,321580
137894,42.816136,-81.618908,2021-05-10,6418,822609
139880,43.234456,-80.914763,2021-11-23,1107,175164
59074,42.792292,-79.068859,2021-03-17,7721,653311
350454,42.816136,-81.618908,2022-05-31,5439,717111
429958,42.7965,-79.184964,2022-01-20,5158,488424
602528,43.201659,-79.956997,2022-03-07,4819,710541
933942,43.082667,-79.441943,2022-09-03,5918,691742
996916,42.684534,-81.702607,2021-06-04,8227,519936
126997,42.681621,-79.577835,2020-11-22,6575,937773
329037,43.234456,-80.914763,2022-04-17,7417,223471
244163,43.858905,-81.773884,2021-10-07,8408,901826
550754,43.352169,-80.23056,2022-07-14,23,412283
31831,43.166458,-79.373991,2022-01-09,9183,245697
479918,43.313066,-80.308129,2020-08-07,9404,555663
997565,43.71033,-80.210179,2021-07-06,8641,592110
413902,42.969899,-79.359725,2021-01-17,3656,235998
342548,42.550438,-79.706379,2022-05-10,7558,252866
160134,42.074769,-80.3317,2022-02-08,6371,957040
369879,43.424948,-80.718568,2022-07-30,894,686933
567120,42.969899,-79.359725,2022-06-25,2981,481938
184732,42.08665,-81.000876,2021-08-27,9296,189140
292240,42.92488,-81.201384,2020-03-09,3430,927977
473854,42.922154,-80.401099,2020-12-12,6692,162489
757281,42.378597,-80.848284,2022-02-21,2098,882113
496141,43.299186,-79.088322,2021-10-13,8221,387562
133123,42.681621,-79.577835,2020-09-01,2318,378107
428017,42.378597,-80.848284,2020-10-02,6823,405301
334205,43.342934,-81.936887,2022-07-19,719,935762
752288,43.589186,-80.147774,2020-03-16,8019,675847
503269,42.816136,-81.618908,2020-10-23,7713,283622
812823,42.969899,-79.359725,2020-08-16,8880,349686
338179,42.378597,-80.848284,2021-02-21,9891,747269
